location,date,smuggling_incident,weather_condition,geopolitical_event,terrain_type,poverty_rate,distance_to_checkpoint,population_density
Border B,2021-01-05 14:00:35,0,sunny,sanctions,muddy,12.915362740994468,48.95326115676039,77.38702181203317
Border A,2021-01-15 23:22:16,1,storm,trade_dispute,muddy,40.311790201295366,17.373830267483434,530.7566779037452
Border D,2021-10-01 17:53:00,0,fog,sanctions,forest,40.29214740786276,19.636657390223824,592.4194933862192
Border C,2020-06-30 06:11:20,0,clear,sanctions,flat,23.467375095670093,28.280781686902998,912.5874041208596
Border C,2020-07-08 10:52:54,1,fog,conflict,flat,28.263092882029962,9.220447269604415,396.6269401060395
Border B,2020-04-17 08:08:47,0,fog,trade_dispute,water_body,6.575990120449974,31.122217928791393,18.9149884187573
Border B,2022-01-25 01:01:13,0,clear,none,mountain,25.266670257225044,28.599174261203263,610.4012872813862
Border D,2022-01-16 23:15:31,1,sunny,none,muddy,42.409777353802625,9.455919761206879,704.892228320875
Border A,2022-10-14 08:22:32,0,fog,trade_dispute,water_body,33.692639486262664,20.951180768369912,344.605673236822
Border A,2020-05-12 06:13:26,1,clear,trade_dispute,flat,8.831233638809438,15.967255172872727,21.03323891592713
Border B,2022-12-21 03:04:41,1,storm,none,flat,24.036632463116476,8.252839598181973,522.9188498217044
Border A,2020-03-10 00:51:06,0,fog,sanctions,forest,47.84702511273983,48.05911485444268,788.16997934885
Border B,2020-12-29 16:52:36,1,storm,trade_dispute,flat,12.951980265844284,33.76494896320113,564.1621903177564
Border B,2020-02-04 19:58:50,1,sunny,sanctions,forest,13.24375976349496,44.846721681916904,459.75744272182214
Border B,2020-09-23 11:32:39,1,rain,trade_dispute,mountain,33.224368978593745,14.30981701438651,43.6307066612671
Border A,2022-12-25 23:59:12,0,rain,none,flat,37.19724343489395,22.601311234647603,264.6524868699215
Border A,2021-04-27 07:47:58,0,clear,trade_dispute,muddy,48.651759709523674,44.538372664467886,935.5923934022633
Border A,2021-05-16 14:24:04,1,sunny,none,mountain,29.375279789334186,6.2783036183926075,271.7372560191372
Border C,2021-06-12 14:28:07,0,sunny,sanctions,muddy,21.889865693913926,46.57250058641462,161.86739515921002
Border D,2020-05-01 08:31:02,0,rain,trade_dispute,mountain,26.010100317449716,6.764092360167497,431.18928197959156
Border D,2021-01-14 10:44:31,0,storm,none,forest,12.623923721543132,8.332741576893167,704.5908390393976
Border C,2020-04-06 11:40:33,0,sunny,none,muddy,17.619033866023624,12.456306828488342,365.34712581750375
Border A,2022-05-31 12:11:28,0,fog,sanctions,mountain,28.362436057139956,4.274876372897808,819.7521361429998
Border B,2020-09-16 04:29:16,1,fog,conflict,water_body,35.111831446430486,29.845832039792267,333.26105337053247
Border B,2022-03-23 12:04:17,0,rain,conflict,forest,16.386412816087464,49.24215931738623,845.769879644548
Border C,2020-01-19 11:48:17,0,rain,trade_dispute,forest,8.360180755740469,6.439699793207309,770.0956663247767
Border A,2021-03-19 12:47:05,0,sunny,conflict,muddy,40.24610518213899,7.485050547058529,15.643371916691073
Border D,2020-07-17 16:04:08,0,clear,none,flat,31.148159041850953,47.137398565571104,969.9435445495866
Border D,2021-01-07 17:11:18,0,sunny,none,forest,13.571543766744208,17.62350086668151,722.090123182754
Border B,2022-09-24 12:04:47,1,clear,conflict,muddy,24.69174970188304,29.32639014040959,918.9452366755685
Border D,2020-11-06 07:31:49,0,sunny,conflict,forest,23.22642635327924,47.08473697612877,375.48591924770875
Border D,2020-02-14 22:47:52,0,rain,sanctions,forest,26.63865973341157,21.035508794738174,649.6124619110071
Border C,2020-02-19 21:58:16,1,clear,sanctions,mountain,30.51117977492157,34.31429996700608,205.3979906412096
Border A,2021-11-05 22:03:53,1,clear,trade_dispute,water_body,6.073367177209336,30.774260684406617,930.1287643689957
Border C,2021-06-13 22:45:20,1,fog,conflict,muddy,39.18357499600279,27.15222217442785,456.78832724300304
Border D,2020-08-21 09:36:48,0,clear,conflict,water_body,6.408922865121661,8.021430084317604,922.8388121209927
Border C,2020-03-19 23:43:58,0,sunny,conflict,water_body,40.310665968807726,12.087161594085375,444.2944836767258
Border D,2022-03-17 13:04:02,1,fog,sanctions,forest,17.054374743760746,24.353244924770987,532.0696233406121
Border B,2021-12-31 10:04:11,0,storm,trade_dispute,forest,5.873913974599347,22.271174976963216,387.62919514111246
Border A,2022-06-24 19:44:49,1,sunny,none,mountain,26.412580010706037,1.61939625112103,195.42043300271936
Border D,2022-04-27 05:44:55,1,storm,sanctions,mountain,37.087400757579985,45.22462399035316,750.2018921554239
Border B,2021-03-19 02:19:07,0,fog,trade_dispute,mountain,28.834307844147062,33.28157862577569,306.588566483496
Border C,2021-07-02 16:25:07,0,sunny,trade_dispute,flat,19.621811709072,46.75040778140096,396.1861614590427
Border C,2020-04-08 21:25:37,0,storm,sanctions,mountain,8.223420352605178,14.372743161360294,368.77463551054547
Border C,2021-02-11 00:30:35,1,rain,trade_dispute,mountain,30.77819395708997,31.24653295808819,933.8357555860438
Border C,2021-07-11 00:30:08,1,rain,sanctions,water_body,48.34193604339444,11.649100565880307,529.9822110068352
Border B,2021-10-24 18:13:55,0,sunny,sanctions,flat,44.092153219322654,8.48817704935745,256.0000477070527
Border B,2022-05-16 21:21:19,0,sunny,none,flat,30.569158533250217,31.296784558570245,156.7258658780509
Border D,2020-07-21 21:09:06,1,clear,conflict,forest,17.943288902595782,10.897876387597934,928.4830131215018
Border D,2020-10-14 09:24:47,1,fog,none,muddy,34.79009460211806,45.58157217222258,936.508887512615
Border D,2020-05-08 11:26:19,0,rain,conflict,mountain,21.706167867728666,43.439546081424695,839.8171680524679
Border D,2020-10-11 22:10:31,1,storm,sanctions,mountain,31.332878015294177,18.29196669623797,375.8872501432763
Border A,2021-06-08 14:59:18,0,sunny,trade_dispute,mountain,36.64921418492112,1.6284402388309873,437.19485922191245
Border B,2021-02-15 06:33:18,0,sunny,conflict,flat,41.52994307927494,41.69973518946442,60.00434750362915
Border A,2021-12-22 12:33:10,0,rain,none,mountain,7.41653571381303,7.766553315669427,168.34499017117957
Border B,2020-01-14 12:51:37,0,sunny,conflict,water_body,23.580550091440863,13.43982700897021,739.7630901056622
Border D,2022-08-26 15:21:04,0,fog,sanctions,muddy,43.19534853457655,26.28603179181824,808.2714959680312
Border C,2022-06-24 18:33:35,1,storm,sanctions,water_body,45.55572877334673,49.91373562133846,752.4658235973324
Border C,2022-08-16 20:25:38,1,fog,sanctions,muddy,5.818989351976984,13.026436934366712,174.24715318505355
Border D,2020-08-14 21:09:57,1,fog,none,flat,39.36860780846182,40.2049756251089,401.35610488583944
Border B,2022-08-16 04:40:34,0,fog,none,flat,9.101191203729018,21.513259399435206,978.9017954485993
Border D,2022-05-25 10:04:22,1,sunny,conflict,muddy,8.9387310652729,31.293995240786764,256.67105818654426
Border B,2022-01-13 02:30:23,0,rain,trade_dispute,mountain,48.68981046637417,11.52836072534602,976.3167109912214
Border C,2020-10-02 15:46:55,0,sunny,conflict,water_body,17.885370841879443,45.25055998303056,794.5352644361702
Border D,2020-04-03 19:04:36,0,clear,trade_dispute,water_body,7.461524108157852,48.448648810484094,457.7253830407531
Border C,2020-08-16 12:11:53,0,sunny,none,mountain,47.3415314080858,40.2939546621737,401.8184258102011
Border B,2020-11-22 05:19:07,0,clear,conflict,mountain,30.326804376831422,22.991314829396256,347.4689679863141
Border A,2021-05-17 06:12:30,0,storm,none,water_body,44.837874979178665,48.01700735635866,51.97848466790889
Border A,2021-09-18 08:01:11,1,storm,conflict,mountain,29.668591221042508,3.304236822383577,710.0444204063156
Border D,2020-06-03 12:13:29,0,clear,sanctions,water_body,40.59175448551537,41.35062097211616,959.753920912944
Border D,2020-02-21 19:10:12,0,sunny,sanctions,forest,32.75383290543646,16.415665496908314,36.11732370382059
Border C,2020-05-30 07:30:08,0,sunny,sanctions,muddy,33.35056354311918,26.40522342271669,707.4806500058687
Border C,2020-05-21 16:17:19,0,clear,trade_dispute,water_body,29.995525538129538,33.29322493078538,253.41499198327114
Border A,2022-04-18 20:19:49,0,sunny,conflict,flat,9.7186509120896,42.734569561195,776.588041260942
Border C,2022-06-16 12:24:11,0,clear,sanctions,water_body,21.633927482215775,23.43645413525762,825.7045467964826
Border A,2022-04-18 18:02:17,0,sunny,none,forest,10.006479585631915,16.970199097643594,701.0644666743025
Border A,2021-04-11 21:38:57,0,clear,conflict,forest,41.852746777657515,37.27549587221622,605.6979704866019
Border A,2022-05-14 20:07:12,0,storm,trade_dispute,mountain,43.07951066557618,12.109275672931936,646.6100855441562
Border B,2020-09-19 08:20:31,1,fog,conflict,mountain,34.67334631694145,44.798242118925614,478.4100992779481
Border A,2021-02-15 08:12:09,0,clear,sanctions,mountain,15.795561333210278,20.64928875370619,952.6728280033298
Border B,2022-01-23 03:21:59,0,clear,sanctions,muddy,16.6485033755361,40.05946472606349,71.13806793035516
Border B,2020-04-09 04:09:41,0,storm,none,mountain,20.879968172706246,35.478743186861976,824.1492388139235
Border B,2020-11-01 20:39:28,0,fog,sanctions,muddy,27.407449163762017,25.2271241467768,871.9054821500407
Border D,2020-09-24 23:46:02,0,clear,conflict,muddy,13.033135600142103,19.375446060207143,483.8323896362501
Border B,2022-11-22 00:15:00,0,sunny,none,water_body,37.947871016378144,16.589679943768644,22.44295371933132
Border C,2022-02-15 06:50:53,0,sunny,conflict,muddy,20.64132852018896,18.476435340772387,129.3022949670712
Border B,2021-04-22 05:02:44,0,clear,conflict,flat,37.452714398314896,42.40200949893569,342.68839350357837
Border C,2020-09-20 10:21:50,0,rain,conflict,muddy,39.901576832664546,37.74767166639444,144.08340711181444
Border A,2021-01-09 16:38:25,0,fog,conflict,mountain,44.87222141230663,31.381675018120788,186.74217358040687
Border A,2021-06-12 21:01:17,0,rain,sanctions,muddy,9.049639785315197,14.418176678446928,353.6440387944777
Border A,2022-01-15 17:56:18,0,storm,trade_dispute,mountain,47.259236565088216,33.61870538952254,494.037528812237
Border C,2020-05-11 04:00:12,0,storm,conflict,forest,16.9603588915629,46.548530066832896,926.0168211884381
Border B,2020-09-19 11:54:11,0,fog,conflict,water_body,23.667163896602066,24.12830329150357,141.78811650632187
Border C,2021-02-06 09:29:56,0,fog,sanctions,muddy,28.639311103996793,23.840885127065317,282.9709388802577
Border C,2020-12-24 19:13:24,1,storm,trade_dispute,mountain,36.842566211373835,43.57656700985562,385.4635744164032
Border B,2020-10-05 09:36:29,0,clear,trade_dispute,forest,38.742100564155336,39.78291729142517,18.15210818529107
Border A,2020-12-26 06:56:49,1,storm,conflict,mountain,24.440458276100397,29.321871107491837,129.94965352312033
Border C,2022-03-11 18:01:34,1,sunny,sanctions,water_body,34.834916415291005,13.197293470549685,916.563843717645
Border C,2021-07-18 13:25:25,0,clear,conflict,forest,8.078127850565693,19.83201779768251,107.20641584767398
Border D,2021-02-11 06:55:09,1,clear,conflict,forest,25.42542794699407,38.79787297355918,326.63538196173556
Border D,2021-12-14 20:46:54,1,sunny,sanctions,forest,30.35431749365933,32.48429935961064,103.93022353560444
Border D,2022-10-30 16:07:09,0,sunny,none,muddy,48.304682771045165,10.89612632546782,584.0491184977454
Border B,2022-12-10 06:14:45,0,clear,conflict,flat,28.271559173735312,13.241975692380494,803.2360924210973
Border A,2020-01-02 05:59:38,0,clear,conflict,forest,5.368575791176023,12.827656564589855,575.8077109723853
Border D,2022-12-26 06:30:06,0,storm,none,forest,6.3778396494591725,28.096019181147813,852.367307531862
Border B,2021-02-10 04:45:45,0,fog,sanctions,flat,22.16657912779962,29.62415766175522,704.09453141538
Border A,2020-01-05 13:22:12,0,rain,conflict,forest,38.632579240228836,30.867923684289227,895.5800236077287
Border B,2020-02-05 12:56:46,0,fog,sanctions,forest,31.80693481319523,25.44901082293407,828.4395436502659
Border A,2022-12-30 18:28:44,0,storm,none,muddy,14.261682384920881,43.56724634530388,993.9598613823476
Border C,2020-07-20 17:56:10,1,storm,sanctions,water_body,45.851107808265056,44.03164259858996,584.9988485174074
Border D,2022-06-15 21:08:26,0,rain,sanctions,forest,13.025656506654505,5.534967194212294,701.1665681068574
Border A,2022-02-20 15:57:59,0,sunny,conflict,forest,47.50847810563398,25.314642495465005,612.4032471289722
Border B,2020-06-15 06:04:40,0,storm,trade_dispute,forest,28.39789187901329,17.88153264777957,930.2739685250056
Border D,2021-04-07 04:30:54,0,clear,conflict,mountain,13.892262272572134,44.58899055348518,134.81124065027834
Border A,2020-05-03 07:00:21,0,storm,conflict,water_body,17.276726300134587,27.44463234161462,475.8782484210772
Border A,2021-03-07 15:01:17,0,rain,sanctions,forest,37.06502615561767,17.082497032679644,29.5655116504158
Border C,2022-11-02 12:42:29,0,clear,none,muddy,23.135255894670845,29.347019614074906,212.31203696765246
Border A,2022-07-08 23:07:17,0,rain,conflict,water_body,28.011251191019408,19.05918878840285,539.3971953897945
Border B,2020-01-10 13:43:21,1,storm,sanctions,muddy,41.737299731320775,24.309646925143827,778.7527565883621
Border A,2020-07-18 22:55:10,1,rain,conflict,forest,29.819579754945583,6.701321646704887,29.45507266920986
Border A,2020-08-10 03:31:56,0,storm,sanctions,water_body,47.90696204781764,39.91467059789697,485.63814713850974
Border B,2021-06-01 04:43:16,1,fog,trade_dispute,flat,47.67897798541324,6.987090177902461,237.83486992578256
Border D,2020-04-21 01:10:43,0,storm,conflict,flat,21.770241219833423,26.775806274867964,595.7658349390716
Border B,2020-10-21 18:53:26,0,sunny,sanctions,mountain,18.664043545504004,38.3712053260185,192.71338481620464
Border B,2021-08-14 09:54:47,0,rain,conflict,water_body,11.95540966285298,3.3754352658280795,256.47457221882996
Border A,2022-01-13 20:46:02,0,fog,sanctions,forest,49.1512160167608,4.001850624057638,305.1277655872293
Border C,2021-11-20 07:43:33,0,sunny,sanctions,muddy,6.3104042429405105,11.453524425916159,507.21701355755675
Border D,2022-07-11 09:13:18,0,fog,trade_dispute,forest,47.87960158229822,42.66539542156115,975.3857722317935
Border D,2022-10-16 12:36:27,0,sunny,none,water_body,45.177492212284946,43.189138407826405,204.1745961350816
Border C,2021-09-22 11:46:56,0,sunny,trade_dispute,forest,22.029831701136228,5.931906910190943,245.17921249028748
Border C,2020-07-06 22:33:47,0,storm,conflict,flat,20.349748609409847,28.37731418678698,189.03832295910573
Border D,2021-07-07 15:50:11,0,sunny,none,flat,37.98673327917051,21.13823077703479,536.717798194186
Border A,2020-11-10 22:18:54,1,sunny,sanctions,muddy,46.91718196824627,46.26744094071048,342.53549080644683
Border A,2022-12-22 07:47:23,1,sunny,sanctions,water_body,30.350614797887566,9.742268230208198,273.41625804385444
Border C,2020-02-07 17:15:24,0,storm,sanctions,muddy,27.398057467999497,19.586479173146188,320.3592380039759
Border D,2020-12-31 10:55:57,0,storm,sanctions,forest,35.832160018379525,11.312196347932543,699.0599749522971
Border D,2021-01-08 15:22:42,1,sunny,conflict,forest,11.915637091433387,16.970854699669818,747.4331004719296
Border B,2022-12-11 11:19:40,0,storm,none,forest,27.232814284994056,27.209018002586376,373.73794831762297
Border A,2020-08-05 20:32:45,0,storm,none,muddy,30.551100988063148,37.80344227956855,335.7399313760257
Border A,2020-03-22 14:58:09,1,rain,none,water_body,43.3889974666384,43.299765475537626,819.530625255102
Border B,2022-09-01 06:02:08,1,storm,trade_dispute,mountain,25.423374766643477,25.448486978535925,610.058713234464
Border D,2020-09-11 03:55:58,0,fog,none,muddy,15.98937543664634,5.231356170015179,64.40529756391771
Border B,2020-11-21 10:07:40,0,rain,trade_dispute,mountain,29.399189253305074,35.28912269930203,41.96828806459112
Border D,2021-01-15 13:47:03,1,storm,trade_dispute,forest,46.49038334157875,31.967174554095244,567.7882670814053
Border D,2022-05-21 13:36:03,1,rain,sanctions,forest,48.298261699699395,49.955496056458784,724.8784820425858
Border A,2022-08-04 11:58:35,0,storm,sanctions,forest,28.449902371311392,22.32773550314031,894.8229705992878
Border B,2022-06-24 19:55:12,0,storm,conflict,forest,21.089851339556695,44.57186320852174,916.7580029106207
Border C,2020-02-26 20:34:09,0,fog,trade_dispute,muddy,17.756925348884153,11.228775609206197,587.2863008546735
Border D,2022-10-28 15:04:44,0,clear,none,muddy,42.30220857131526,40.50961323271207,922.0163638948269
Border B,2021-03-12 17:43:47,0,storm,trade_dispute,flat,11.912298344478549,37.43503828884719,112.92414371940775
Border A,2020-12-01 07:24:15,0,clear,trade_dispute,forest,36.019596331587884,34.67058563140953,108.33955887911004
Border B,2020-06-22 18:11:50,1,rain,sanctions,muddy,10.971645364051422,37.31463526240515,821.6204354411428
Border A,2021-06-05 17:47:03,1,fog,sanctions,mountain,9.056148154614855,42.256975728888925,817.6759862750957
Border D,2021-04-27 22:10:10,0,sunny,trade_dispute,forest,41.911475505955295,11.526346350355606,279.3346266432073
Border D,2021-06-23 05:38:17,0,clear,none,water_body,33.20736235093932,1.2937277576391204,119.84506372405419
Border D,2022-03-23 04:02:11,0,rain,sanctions,flat,27.878599406808615,10.719295249361407,337.0399222885691
Border A,2022-08-15 21:41:00,0,storm,sanctions,forest,46.613724878634855,19.849472557942946,495.1259797440455
Border D,2020-01-15 05:54:42,0,fog,sanctions,water_body,22.070259720837317,35.409331746654225,167.6164789046442
Border D,2020-02-19 07:32:33,0,fog,sanctions,water_body,9.735448586340649,35.89234006968162,358.74590051408154
Border D,2022-01-19 17:35:09,0,sunny,sanctions,water_body,12.598192199659739,16.03178196139958,245.99000424131896
Border A,2022-03-22 10:11:54,0,clear,trade_dispute,forest,18.728298530541295,8.870376037980332,987.145590948906
Border C,2022-04-12 21:00:43,0,fog,conflict,mountain,17.398371179180977,22.912366441736847,812.3657102800726
Border D,2020-05-09 23:35:29,0,storm,trade_dispute,forest,44.49980618074191,46.05276746428604,730.6191159098203
Border D,2021-06-01 17:51:59,0,sunny,conflict,forest,30.358753863284164,3.9696080977275314,69.81323476827146
Border C,2021-11-16 18:06:12,0,clear,sanctions,muddy,14.389278099051046,3.2752176440398872,253.27590300711674
Border A,2021-05-21 23:50:27,0,clear,none,water_body,31.694031439527183,4.641891574662093,206.46098438827013
Border B,2022-09-23 04:08:53,0,fog,sanctions,flat,20.04445246340476,24.119638366706454,574.11186806321
Border A,2022-11-08 13:24:12,0,sunny,sanctions,flat,37.630833002036766,4.8559422780178245,314.60367839854797
Border C,2021-02-24 07:18:10,0,clear,trade_dispute,forest,49.448202717199564,16.13076905125696,794.1907046955571
Border C,2020-06-25 16:32:18,1,sunny,conflict,flat,45.50520720502837,13.22745338141578,459.40223812791425
Border C,2022-07-09 04:04:03,0,clear,trade_dispute,forest,43.41701375175896,1.953924505576495,422.39280464519857
Border B,2020-04-23 07:13:08,0,storm,sanctions,forest,42.68076744066322,47.4585013943674,988.9552232515142
Border B,2020-09-24 03:57:09,0,sunny,none,mountain,46.03062780799037,29.455581852711564,223.76147891393637
Border D,2020-06-15 18:41:04,0,storm,none,flat,20.305377085648793,6.247312286848739,91.02083235330142
Border B,2021-11-12 01:41:10,0,clear,sanctions,flat,8.426855628320908,26.16710819899589,661.958828630338
Border A,2022-09-23 00:39:05,0,fog,trade_dispute,flat,41.64913989735537,6.495792036420081,37.98083816540809
Border B,2022-05-19 22:02:56,0,storm,sanctions,water_body,39.268492280980254,42.55725785704764,229.04408798080226
Border B,2021-12-27 01:46:38,0,fog,conflict,water_body,26.080218626440804,32.1703343685615,113.88753254312113
Border A,2020-09-10 12:44:49,0,storm,trade_dispute,flat,19.773576822392855,40.359961200261175,249.43065283917076
Border B,2020-01-20 02:13:39,0,rain,sanctions,water_body,24.50094325140888,30.649686861578214,836.2272396782271
Border C,2020-04-19 14:44:46,0,sunny,trade_dispute,forest,47.91074825298021,12.23751834728426,65.60706993132295
Border C,2022-10-31 08:08:25,0,clear,sanctions,water_body,29.5387222626101,9.470906689258307,260.346178640661
Border C,2021-06-17 08:39:49,0,fog,sanctions,muddy,48.835053871586865,40.84342823807172,989.6741793577876
Border D,2022-11-11 13:39:36,0,sunny,none,flat,22.246240311258425,44.476325398052765,202.290040813664
Border A,2020-02-20 00:49:01,1,fog,sanctions,water_body,30.11196186543481,5.058213135781903,655.5699117983648
Border C,2022-10-08 03:48:34,1,fog,sanctions,water_body,49.74061675799898,43.05527907725159,250.349065773237
Border D,2021-07-20 13:24:56,0,sunny,sanctions,mountain,43.66228082176727,24.226996059000356,153.35852768119835
Border A,2020-10-24 19:32:43,1,sunny,sanctions,forest,19.582569277162456,34.55058356466864,801.4177996207496
Border B,2022-04-24 13:04:37,0,rain,trade_dispute,forest,45.864118854934475,47.51183264413628,743.7823184448133
Border D,2020-09-17 22:33:15,0,clear,none,,23.01069441652814,45.47419857044613,873.6277043857928
Border A,2022-07-25 11:27:33,0,clear,conflict,forest,26.706026824495105,35.39448646422549,641.4631003558923
Border D,2020-03-15 20:25:27,0,fog,sanctions,mountain,21.409291043852747,41.32612227704633,256.0826479040577
Border C,2022-11-08 13:27:09,0,clear,conflict,mountain,16.521511352061886,32.21401627869321,949.8883907993188
Border B,2021-09-22 10:16:58,0,storm,conflict,flat,24.42170840787553,48.02999272660595,256.0725579986807
Border D,2021-11-10 18:03:46,0,clear,trade_dispute,muddy,23.693589748556082,48.83091687010612,778.2890560151469
Border A,2020-03-21 20:17:21,0,storm,trade_dispute,forest,13.282915896427888,9.040705399627033,475.22096429361926
Border C,2020-02-28 01:38:00,0,rain,conflict,muddy,39.17415859937175,18.390128066161804,194.87384298401057
Border A,2022-06-11 06:26:19,1,fog,trade_dispute,forest,15.31807737486825,21.582618371023557,377.105980953636
Border A,2020-06-19 14:35:16,1,clear,trade_dispute,muddy,16.797261162979204,1.6213330736343319,214.53771616524506
Border D,2020-04-18 06:33:08,1,rain,conflict,mountain,9.46972872422046,46.72750134834959,425.23207944766034
Border D,2021-02-06 02:22:50,0,storm,sanctions,mountain,38.86131474147999,46.6435107529199,579.2903321561085
Border D,2020-07-08 12:28:08,0,clear,sanctions,mountain,32.945639920893065,2.177103141154305,325.33515860469026
Border B,2022-12-12 17:31:20,1,storm,none,muddy,32.66622700280803,45.45516034947333,171.457609177285
Border A,2021-02-13 21:11:54,1,storm,sanctions,forest,5.5936357004158,12.095576038039898,267.5807900610152
Border D,2020-01-22 05:39:05,1,storm,conflict,forest,36.64407949586859,41.63823029322151,138.9402858634389
Border A,2020-02-28 20:40:25,0,clear,conflict,muddy,21.998693627310637,18.211192200801122,319.63170524362494
Border D,2021-05-19 09:15:47,0,storm,conflict,forest,24.801869807674176,2.843431623623487,804.3952197664429
Border A,2022-07-11 01:33:13,0,rain,trade_dispute,muddy,5.113242689978003,9.978158782484472,794.6146400993732
Border C,2022-12-25 17:01:29,1,rain,sanctions,forest,27.763712066857472,26.474709250326757,447.3615591843217
Border D,2021-05-07 02:55:22,1,sunny,trade_dispute,flat,23.85471226489694,49.92064563354751,921.7201908275586
Border D,2021-12-13 13:46:26,0,sunny,sanctions,muddy,41.63324571837522,40.99176898758729,698.6257623128888
Border A,2021-02-23 01:28:26,0,clear,sanctions,mountain,42.035978165524526,35.66541574005459,321.94782790149964
Border B,2021-05-17 14:13:04,1,storm,conflict,forest,42.9977237273236,14.587047656406044,879.3529721210456
Border A,2021-03-10 05:17:00,0,clear,sanctions,flat,17.215201978685798,24.679290453829246,966.8283386993704
Border A,2021-01-30 17:36:52,0,storm,sanctions,muddy,34.02035230604902,44.29101436162458,175.90636613637827
Border B,2020-12-23 17:21:33,0,rain,trade_dispute,water_body,49.63911365574404,3.8464141891373966,645.9825042211324
Border A,2022-12-10 05:49:19,1,storm,sanctions,flat,26.27356918913083,7.348394734375823,507.88415973929773
Border C,2020-02-23 01:20:38,0,rain,sanctions,water_body,26.637455249701716,40.076393821425185,967.8568299115483
Border C,2021-09-22 22:24:44,0,fog,conflict,mountain,38.736979511441675,16.70733397864021,952.8051227721062
Border C,2020-09-28 09:21:48,0,clear,trade_dispute,muddy,9.922801124821937,11.18079220047681,72.06470783873769
Border A,2021-12-16 17:25:42,0,fog,sanctions,mountain,5.84721502633285,11.16854517119826,722.4250172208876
Border B,2021-09-17 11:30:30,0,sunny,sanctions,flat,44.65397688913737,13.692980797876091,289.70552317696564
Border C,2022-03-26 03:00:17,0,sunny,trade_dispute,water_body,40.528183416682666,25.644527613216,514.591461996888
Border B,2022-01-28 18:55:43,1,storm,conflict,forest,10.424110037550832,9.742891541979017,160.4713598298702
Border C,2021-01-20 13:01:06,0,fog,sanctions,mountain,22.892151140957356,11.167180698857921,54.358058660995795
Border B,2021-03-08 19:06:38,0,sunny,conflict,muddy,42.55896263091647,12.30823236025704,670.4594017971602
Border C,2021-08-24 04:34:41,1,storm,none,water_body,39.516569919609424,43.99813189834695,167.59978697693217
Border A,2020-03-05 01:07:17,0,storm,sanctions,water_body,15.255755146098881,38.31457776812935,806.9169011971208
Border B,2022-10-08 15:46:10,0,clear,sanctions,flat,13.476204209373181,37.23135399711405,15.901604695328146
Border C,2022-06-07 05:38:43,0,sunny,trade_dispute,flat,30.1482541341908,20.48344831770768,868.8065698811357
Border A,2020-05-14 21:55:52,0,rain,none,flat,21.381087035909374,38.25304252390902,579.3414585172811
Border A,2022-11-03 11:43:03,0,storm,sanctions,muddy,9.47256087816939,8.031000165896533,96.23529977083959
Border A,2021-11-05 02:33:17,1,storm,sanctions,muddy,32.76024356338257,37.89065635958975,311.7519983484842
Border B,2020-07-04 15:21:22,0,sunny,sanctions,forest,28.523648556598236,33.18271133694715,502.42516731068315
Border C,2022-05-06 22:27:14,1,clear,conflict,flat,40.60307868577512,25.779447968603954,247.4182998077976
Border A,2021-07-10 13:34:10,0,rain,conflict,forest,32.2840009530292,11.396350149968372,194.1069680073338
Border C,2022-06-01 11:41:15,0,clear,none,flat,19.885118650338917,8.036453813991955,872.8770186780922
Border D,2021-06-25 05:06:23,0,rain,sanctions,water_body,22.688425131156546,22.80190960553003,446.01400236549046
Border B,2020-12-04 06:18:40,1,rain,conflict,mountain,10.926929632718036,46.96970061921502,568.7477537393447
Border B,2021-07-31 15:13:25,1,clear,conflict,flat,45.313087265164086,26.42333048569477,12.776134188216933
Border A,2022-04-02 15:16:05,0,rain,trade_dispute,water_body,48.10241472063059,10.479719392379849,481.86528684554
Border A,2020-04-03 21:01:05,1,clear,conflict,forest,20.365791146497823,42.15217297670224,209.64786711473042
Border A,2021-05-05 08:27:44,0,fog,sanctions,mountain,46.55336282222798,23.543532342244415,932.796531436347
Border D,2020-10-19 07:01:18,0,storm,none,flat,35.24057547835885,35.480165419342335,696.525698777744
Border C,2021-06-22 00:08:50,1,clear,sanctions,flat,29.291409081987915,43.220348479753596,307.6626510044033
Border D,2020-09-24 23:35:52,0,rain,trade_dispute,forest,16.559791180118246,12.802069638843191,969.5726936451682
Border B,2022-06-02 16:00:30,1,clear,conflict,forest,17.711160735511044,19.11894045529576,574.1017398677977
Border A,2020-07-20 07:14:08,1,rain,conflict,water_body,39.29709780529868,29.735512558650154,338.40874414016497
Border C,2022-01-03 13:19:39,1,rain,trade_dispute,water_body,26.736368896870285,35.597626508232246,601.8221291305916
Border C,2021-01-15 21:15:00,0,clear,trade_dispute,flat,17.10272418198182,39.259300107498866,422.0860371155618
Border B,2021-12-29 19:05:23,0,storm,conflict,forest,11.218454362071359,10.097514488687105,549.5431408896609
Border D,2022-06-10 07:25:21,1,storm,sanctions,flat,32.89444948367999,10.090256952529957,819.8085301131387
Border A,2022-11-20 22:01:40,1,rain,sanctions,forest,17.19365037359409,41.25328856011201,747.0608925965483
Border C,2022-04-20 12:58:31,0,fog,none,mountain,18.72775977657786,7.673336782730738,803.1462275874815
Border D,2022-09-22 03:19:09,0,storm,sanctions,muddy,32.72000459135138,4.6092124194212705,79.36025631175372
Border C,2021-04-13 07:42:06,0,clear,sanctions,forest,40.16399782107206,47.94790863916615,996.9296098309652
